,Value,AssetNum,Cash,bought,sold
2023-10-13 07:45:00+00:00,1004936.6169703313,50.81291206876435,30.000000000116415,1,0
2023-10-13 08:45:00+00:00,1003869.5458168873,50.81291206876435,30.000000000116415,0,0
2023-10-13 09:45:00+00:00,1002759.3035369786,50.81291206876435,30.000000000116415,0,0
2023-10-16 03:45:00+00:00,1003549.4840172355,50.81291206876435,30.000000000116415,0,0
2023-10-16 04:45:00+00:00,1003201.3361743892,50.81291206876435,30.000000000116415,0,0
2023-10-16 05:45:00+00:00,1004194.7683029212,50.81291206876435,30.000000000116415,0,0
2023-10-16 06:45:00+00:00,1003823.7943472316,50.81291206876435,30.000000000116415,0,0
2023-10-16 07:45:00+00:00,1003798.3878911972,50.81291206876435,30.000000000116415,0,0
2023-10-16 08:45:00+00:00,1002561.581229564,0.0,1002561.581229564,0,1
2023-10-16 09:45:00+00:00,1002561.581229564,0.0,1002561.581229564,0,0
2023-10-17 03:45:00+00:00,1002591.581229564,50.57988487097658,30.0,1,0
2023-10-17 04:45:00+00:00,1003260.7949831635,50.581397383174654,1.5,0,0
2023-10-17 05:45:00+00:00,1003215.3269671602,50.58147301221774,0.07499999999999996,0,0
2023-10-17 06:45:00+00:00,1003617.4139108317,50.581476792154916,0.0037500000000000033,0,0
2023-10-17 07:45:00+00:00,1000587.991612225,0.0,1000587.991612225,0,1
2023-10-17 08:45:00+00:00,1000587.991612225,0.0,1000587.991612225,0,0
2023-10-17 09:45:00+00:00,1000587.991612225,0.0,1000587.991612225,0,0
2023-10-18 03:45:00+00:00,1000617.991612225,50.45142774445249,30.0,1,0
2023-10-18 04:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,1
2023-10-18 05:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-18 06:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-18 07:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-18 08:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-18 09:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-19 03:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-19 04:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-19 05:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-19 06:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-19 07:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-19 08:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-19 09:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-20 03:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-20 04:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-20 05:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-20 06:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-20 07:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-20 08:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-20 09:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-23 03:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-23 04:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-23 05:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-23 06:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-23 07:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-23 08:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-23 09:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-25 03:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-25 04:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-25 05:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-25 06:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-25 07:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-25 08:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-25 09:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-26 03:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-26 04:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-26 05:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
2023-10-26 06:45:00+00:00,995149.3868241399,0.0,995149.3868241399,0,0
