,Value,AssetNum,Cash,bought,sold
2023-01-05 09:45:00+00:00,1178246.3631596547,0.0,1178246.3631596547,0,0
2023-01-06 03:45:00+00:00,1178246.3631596547,0.0,1178246.3631596547,0,0
2023-01-06 04:45:00+00:00,1178246.3631596547,0.0,1178246.3631596547,0,0
2023-01-06 05:45:00+00:00,1178246.3631596547,0.0,1178246.3631596547,0,0
2023-01-06 06:45:00+00:00,1178246.3631596547,0.0,1178246.3631596547,0,0
2023-01-06 07:45:00+00:00,1178246.3631596547,0.0,1178246.3631596547,0,0
2023-01-06 08:45:00+00:00,1178246.3631596547,0.0,1178246.3631596547,0,0
2023-01-06 09:45:00+00:00,1178246.3631596547,0.0,1178246.3631596547,0,0
2023-01-09 03:45:00+00:00,1178276.3631596547,65.24192537920322,30.0,1,0
2023-01-09 04:45:00+00:00,1181249.556405296,65.24358236179908,1.5000000000000036,0,0
2023-01-09 05:45:00+00:00,1182880.720964341,65.24366509668698,0.07500000000000018,0,0
2023-01-09 06:45:00+00:00,1179302.1314195944,65.24366509668698,0.07500000000000018,0,0
2023-01-09 07:45:00+00:00,1177830.2719067642,0.0,1177830.2719067642,0,1
2023-01-09 08:45:00+00:00,1177860.2719067642,65.050317578947,30.0,1,0
2023-01-09 09:45:00+00:00,1176708.9321061776,65.050317578947,30.0,0,0
2023-01-10 03:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,1
2023-01-10 04:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-10 05:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-10 06:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-10 07:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-10 08:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-10 09:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-11 03:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-11 04:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-11 05:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-11 06:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-11 07:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-11 08:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-11 09:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-12 03:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-12 04:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-12 05:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-12 06:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-12 07:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-12 08:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
2023-01-12 09:45:00+00:00,1170307.3043198804,0.0,1170307.3043198804,0,0
