,Value,AssetNum,Cash,bought,sold
2023-01-20 06:45:00+00:00,1001635.7160827949,0.0,1001635.7160827949,0,0
2023-01-20 07:45:00+00:00,1001635.7160827949,0.0,1001635.7160827949,0,0
2023-01-20 08:45:00+00:00,1001635.7160827949,0.0,1001635.7160827949,0,0
2023-01-20 09:45:00+00:00,1001635.7160827949,0.0,1001635.7160827949,0,0
2023-01-23 03:45:00+00:00,1001665.7160827949,55.190644732470425,30.0,1,0
2023-01-23 04:45:00+00:00,1000875.2518897296,55.19229905597382,1.5000000000000036,0,0
2023-01-23 05:45:00+00:00,999685.8147260898,55.19229905597382,1.5000000000000036,0,0
2023-01-23 06:45:00+00:00,998259.40644099,0.0,998259.40644099,0,1
2023-01-23 07:45:00+00:00,998259.40644099,0.0,998259.40644099,0,0
2023-01-23 08:45:00+00:00,998259.40644099,0.0,998259.40644099,0,0
2023-01-23 09:45:00+00:00,998259.40644099,0.0,998259.40644099,0,0
2023-01-24 03:45:00+00:00,998259.40644099,0.0,998259.40644099,0,0
2023-01-24 04:45:00+00:00,998289.40644099,54.987642366993406,30.0,1,0
2023-01-24 05:45:00+00:00,996931.2546336208,54.987642366993406,30.0,0,0
2023-01-24 06:45:00+00:00,997060.4541136356,54.987642366993406,30.0,0,0
2023-01-24 07:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,1
2023-01-24 08:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-24 09:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-25 03:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-25 04:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-25 05:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-25 06:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-25 07:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-25 08:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-25 09:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-27 03:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-27 04:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-27 05:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-27 06:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-27 07:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-27 08:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-27 09:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-30 03:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-30 04:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-30 05:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-30 06:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-30 07:45:00+00:00,995762.9459979808,0.0,995762.9459979808,0,0
2023-01-30 08:45:00+00:00,995792.9459979808,56.39799195729388,30.0,1,0
2023-01-30 09:45:00+00:00,996428.9234075003,56.3996900144335,1.5,0,0
2023-01-31 03:45:00+00:00,990527.7377081267,0.0,990527.7377081267,0,1
2023-01-31 04:45:00+00:00,990527.7377081267,0.0,990527.7377081267,0,0
2023-01-31 05:45:00+00:00,990527.7377081267,0.0,990527.7377081267,0,0
2023-01-31 06:45:00+00:00,990557.7377081267,56.1339068703891,30.0,1,0
2023-01-31 07:45:00+00:00,989468.7179875338,56.1339068703891,30.0,0,0
2023-01-31 08:45:00+00:00,992759.6430028313,56.13560322323049,1.5,0,0
2023-01-31 09:45:00+00:00,992622.2296308742,56.135688052620694,0.07499999999999996,0,0
2023-02-01 03:45:00+00:00,998558.582392439,56.13569226887501,0.0037500000000000033,0,0
2023-02-01 04:45:00+00:00,999406.2096051943,56.13569247950893,0.00018750000000000017,0,0
2023-02-01 05:45:00+00:00,996574.0981355883,56.13569247950893,0.00018750000000000017,0,0
2023-02-01 06:45:00+00:00,1006072.323096511,56.13569248997085,9.374999999999997e-06,0,0
2023-02-01 07:45:00+00:00,992920.6049769804,0.0,992920.6049769804,0,1
2023-02-01 08:45:00+00:00,992920.6049769804,0.0,992920.6049769804,0,0
2023-02-01 09:45:00+00:00,992920.6049769804,0.0,992920.6049769804,0,0
2023-02-02 03:45:00+00:00,992920.6049769804,0.0,992920.6049769804,0,0
2023-02-02 04:45:00+00:00,992920.6049769804,0.0,992920.6049769804,0,0
2023-02-02 05:45:00+00:00,992920.6049769804,0.0,992920.6049769804,0,0
2023-02-02 06:45:00+00:00,992920.6049769804,0.0,992920.6049769804,0,0
2023-02-02 07:45:00+00:00,992920.6049769804,0.0,992920.6049769804,0,0
2023-02-02 08:45:00+00:00,992920.6049769804,0.0,992920.6049769804,0,0
2023-02-02 09:45:00+00:00,992920.6049769804,0.0,992920.6049769804,0,0
2023-02-03 03:45:00+00:00,992950.6049769804,56.173215231437794,30.0,1,0
2023-02-03 04:45:00+00:00,990172.7736557992,56.173215231437794,30.0,0,0
2023-02-03 05:45:00+00:00,993011.0210249868,56.17491234242675,1.5,0,0
2023-02-03 06:45:00+00:00,994707.6442077034,56.17499705324849,0.07499999999999996,0,0
2023-02-03 07:45:00+00:00,996982.7353383601,56.17500127912419,0.0037500000000000033,0,0
2023-02-03 08:45:00+00:00,1002965.3731620868,56.175001489157616,0.00018750000000000017,0,0
2023-02-03 09:45:00+00:00,1001645.2606364666,56.17500149967313,9.374999999999997e-06,0,0
2023-02-06 03:45:00+00:00,998432.9248581502,0.0,998432.9248581502,0,1
2023-02-06 04:45:00+00:00,998432.9248581502,0.0,998432.9248581502,0,0
2023-02-06 05:45:00+00:00,998432.9248581502,0.0,998432.9248581502,0,0
2023-02-06 06:45:00+00:00,998432.9248581502,0.0,998432.9248581502,0,0
2023-02-06 07:45:00+00:00,998462.9248581502,56.1761593888653,30.0,1,0
2023-02-06 08:45:00+00:00,997816.8990251783,56.1761593888653,30.0,0,0
2023-02-06 09:45:00+00:00,997830.9430650255,56.1761593888653,30.0,0,0
2023-02-07 03:45:00+00:00,997201.8139674948,56.1761593888653,30.0,0,0
2023-02-07 04:45:00+00:00,998137.0592460702,56.1761593888653,30.0,0,0
2023-02-07 05:45:00+00:00,995663.3963126546,0.0,995663.3963126546,0,1
2023-02-07 06:45:00+00:00,995663.3963126546,0.0,995663.3963126546,0,0
2023-02-07 07:45:00+00:00,995663.3963126546,0.0,995663.3963126546,0,0
2023-02-07 08:45:00+00:00,995663.3963126546,0.0,995663.3963126546,0,0
2023-02-07 09:45:00+00:00,995663.3963126546,0.0,995663.3963126546,0,0
2023-02-08 03:45:00+00:00,995693.3963126546,55.7429270372818,30.0,1,0
2023-02-08 04:45:00+00:00,994524.2948448716,55.744608585725175,1.5,0,0
2023-02-08 05:45:00+00:00,995140.3913202194,55.74469261110084,0.07499999999999996,0,0
2023-02-08 06:45:00+00:00,995143.2258553911,55.744696812357674,0.0037500000000000033,0,0
2023-02-08 07:45:00+00:00,997046.8203379444,55.74469702201946,0.00018750000000000017,0,0
2023-02-08 08:45:00+00:00,996224.5860568696,55.74469702201946,0.00018750000000000017,0,0
2023-02-08 09:45:00+00:00,995739.6507433226,55.74469702201946,0.00018750000000000017,0,0
2023-02-09 03:45:00+00:00,995366.2048238196,55.74469702201946,0.00018750000000000017,0,0
2023-02-09 04:45:00+00:00,995906.8848343886,55.74469702201946,0.00018750000000000017,0,0
2023-02-09 05:45:00+00:00,994098.607224114,0.0,994098.607224114,0,1
2023-02-09 06:45:00+00:00,994098.607224114,0.0,994098.607224114,0,0
2023-02-09 07:45:00+00:00,994128.607224114,55.53670164376451,29.999999999883585,1,0
2023-02-09 08:45:00+00:00,993780.2910858304,55.53837822547636,1.4999999999941807,0,0
2023-02-09 09:45:00+00:00,993977.4622444939,55.538462037939425,0.07499999999970908,0,0
2023-02-10 03:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,1
2023-02-10 04:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-10 05:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-10 06:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-10 07:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-10 08:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-10 09:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-13 03:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-13 04:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-13 05:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-13 06:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-13 07:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-13 08:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-13 09:45:00+00:00,990182.0196024568,0.0,990182.0196024568,0,0
2023-02-14 03:45:00+00:00,990212.0196024568,55.51265350678482,30.000000000116415,1,0
2023-02-14 04:45:00+00:00,991109.9622180703,55.51433387788428,1.5000000000058193,0,0
2023-02-14 05:45:00+00:00,993561.0167440656,55.51441768917661,0.07500000000029106,0,0
2023-02-14 06:45:00+00:00,994629.6730345823,55.51442187523879,0.0037500000000145473,0,0
2023-02-14 07:45:00+00:00,996034.2314661678,55.514422084246746,0.00018750000000072745,0,0
2023-02-14 08:45:00+00:00,995087.6671989892,55.514422084246746,0.00018750000000072745,0,0
2023-02-14 09:45:00+00:00,994921.1239327365,55.514422084246746,0.00018750000000072745,0,0
2023-02-15 03:45:00+00:00,995026.6230200176,55.514422084246746,0.00018750000000072745,0,0
2023-02-15 04:45:00+00:00,995970.3682048249,55.514422094697814,9.375000000036372e-06,0,0
2023-02-15 05:45:00+00:00,994551.9313496631,55.514422094697814,9.375000000036372e-06,0,0
2023-02-15 06:45:00+00:00,995029.442120962,55.514422094697814,9.375000000036372e-06,0,0
2023-02-15 07:45:00+00:00,995703.8556085968,55.51442209522051,4.6875000000181896e-07,0,0
2023-02-15 08:45:00+00:00,1000097.843802778,55.51442209524653,2.3437500000090938e-08,0,0
2023-02-15 09:45:00+00:00,1000547.4889364296,55.51442209524783,1.1718750000045482e-09,0,0
2023-02-16 03:45:00+00:00,1005291.261360432,55.514422095247895,5.859375000022733e-11,0,0
2023-02-16 04:45:00+00:00,1005604.9395305912,55.514422095247895,2.9296875000113677e-12,0,0
2023-02-16 05:45:00+00:00,1004219.7896433513,55.514422095247895,2.9296875000113677e-12,0,0
2023-02-16 06:45:00+00:00,1003917.2794135745,55.514422095247895,2.9296875000113677e-12,0,0
2023-02-16 07:45:00+00:00,1003850.5970510968,55.514422095247895,2.9296875000113677e-12,0,0
2023-02-16 08:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,1
2023-02-16 09:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-17 03:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-17 04:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-17 05:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-17 06:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-17 07:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-17 08:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-17 09:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-20 03:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-20 04:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-20 05:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-20 06:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-20 07:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-20 08:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-20 09:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-21 03:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-21 04:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-21 05:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-21 06:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-21 07:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-21 08:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-21 09:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-22 03:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-22 04:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-22 05:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-22 06:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-22 07:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-22 08:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-22 09:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-23 03:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-23 04:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-23 05:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-23 06:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-23 07:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-23 08:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-23 09:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-24 03:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-24 04:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-24 05:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-24 06:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-24 07:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-24 08:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-24 09:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-27 03:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-27 04:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-27 05:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-27 06:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-27 07:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-27 08:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-27 09:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-28 03:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-28 04:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-28 05:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-28 06:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-28 07:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-28 08:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-02-28 09:45:00+00:00,1001122.6178225889,0.0,1001122.6178225889,0,0
2023-03-01 03:45:00+00:00,1001152.6178225889,57.522061999754854,30.0,1,0
2023-03-01 04:45:00+00:00,1002669.801686727,57.52378312077835,1.4999999999999964,0,0
2023-03-01 05:45:00+00:00,1001364.1317503409,57.52386928904388,0.07499999999999973,0,0
2023-03-01 06:45:00+00:00,1001763.881451377,57.52387359573792,0.0037499999999999895,0,0
2023-03-01 07:45:00+00:00,1003383.20115086,57.5238738107251,0.0001874999999999993,0,0
2023-03-01 08:45:00+00:00,1003624.7564897138,57.523873821471874,9.37499999999997e-06,0,0
2023-03-01 09:45:00+00:00,1004208.6462797337,57.5238738220089,4.6874999999999784e-07,0,0
2023-03-02 03:45:00+00:00,998259.4171931858,0.0,998259.4171931858,0,1
2023-03-02 04:45:00+00:00,998259.4171931858,0.0,998259.4171931858,0,0
2023-03-02 05:45:00+00:00,998259.4171931858,0.0,998259.4171931858,0,0
2023-03-02 06:45:00+00:00,998259.4171931858,0.0,998259.4171931858,0,0
2023-03-02 07:45:00+00:00,998259.4171931858,0.0,998259.4171931858,0,0
2023-03-02 08:45:00+00:00,998259.4171931858,0.0,998259.4171931858,0,0
2023-03-02 09:45:00+00:00,998259.4171931858,0.0,998259.4171931858,0,0
2023-03-03 03:45:00+00:00,998289.4171931858,57.00218955593274,30.0,1,0
2023-03-03 04:45:00+00:00,1000297.349732594,57.00389916711974,1.5,0,0
2023-03-03 05:45:00+00:00,1001591.480045132,57.00398453723811,0.07500000000000018,0,0
2023-03-03 06:45:00+00:00,1001084.1260655691,57.00398880790734,0.0037500000000000033,0,0
2023-03-03 07:45:00+00:00,1003825.9958475464,57.00398902085755,0.00018750000000000017,0,0
2023-03-03 08:45:00+00:00,1002808.4969200821,57.003989031515864,9.374999999999997e-06,0,0
2023-03-03 09:45:00+00:00,1002831.320782878,57.003989031515864,9.374999999999997e-06,0,0
2023-03-06 03:45:00+00:00,1013254.4779105763,57.003989032043286,4.6874999999999954e-07,0,0
2023-03-06 04:45:00+00:00,1013493.8501301678,57.003989032069654,2.3437499999999987e-08,0,0
2023-03-06 05:45:00+00:00,1013508.1011274271,57.003989032070976,1.1718749999999987e-09,0,0
2023-03-06 06:45:00+00:00,1012989.3870944185,57.00398903207104,5.859374999999985e-11,0,0
2023-03-06 07:45:00+00:00,1010295.9486126532,57.00398903207104,5.859374999999985e-11,0,0
2023-03-06 08:45:00+00:00,1009503.5708979241,57.00398903207104,5.859374999999985e-11,0,0
2023-03-06 09:45:00+00:00,1010102.1127827609,57.00398903207104,5.859374999999985e-11,0,0
2023-03-08 03:45:00+00:00,1008810.9501640013,57.00398903207104,5.859374999999985e-11,0,0
2023-03-08 04:45:00+00:00,1007925.8903285202,0.0,1007925.8903285202,0,1
2023-03-08 05:45:00+00:00,1007925.8903285202,0.0,1007925.8903285202,0,0
2023-03-08 06:45:00+00:00,1007925.8903285202,0.0,1007925.8903285202,0,0
2023-03-08 07:45:00+00:00,1007925.8903285202,0.0,1007925.8903285202,0,0
2023-03-08 08:45:00+00:00,1007955.8903285202,56.763452040466284,30.0,1,0
2023-03-08 09:45:00+00:00,1007667.9188963372,56.765142038494616,1.5,0,0
2023-03-09 03:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,1
2023-03-09 04:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-09 05:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-09 06:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-09 07:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-09 08:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-09 09:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-10 03:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-10 04:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-10 05:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-10 06:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-10 07:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-10 08:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-10 09:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-13 03:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-13 04:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-13 05:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-13 06:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-13 07:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-13 08:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-13 09:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-14 03:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-14 04:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-14 05:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-14 06:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-14 07:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-14 08:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-14 09:45:00+00:00,1003312.4594207711,0.0,1003312.4594207711,0,0
2023-03-15 03:45:00+00:00,1003342.4594207711,58.48274947162862,30.0,1,0
2023-03-15 04:45:00+00:00,1000865.7378254717,58.48274947162862,30.0,0,0
2023-03-15 05:45:00+00:00,999915.3931465577,58.48274947162862,30.0,0,0
2023-03-15 06:45:00+00:00,997081.1909990412,0.0,997081.1909990412,0,1
2023-03-15 07:45:00+00:00,997081.1909990412,0.0,997081.1909990412,0,0
2023-03-15 08:45:00+00:00,997081.1909990412,0.0,997081.1909990412,0,0
2023-03-15 09:45:00+00:00,997081.1909990412,0.0,997081.1909990412,0,0
2023-03-16 03:45:00+00:00,997081.1909990412,0.0,997081.1909990412,0,0
2023-03-16 04:45:00+00:00,997081.1909990412,0.0,997081.1909990412,0,0
2023-03-16 05:45:00+00:00,997081.1909990412,0.0,997081.1909990412,0,0
2023-03-16 06:45:00+00:00,997081.1909990412,0.0,997081.1909990412,0,0
2023-03-16 07:45:00+00:00,997111.1909990412,58.528067805088305,30.0,1,0
2023-03-16 08:45:00+00:00,993625.1771827302,0.0,993625.1771827302,0,1
2023-03-16 09:45:00+00:00,993625.1771827302,0.0,993625.1771827302,0,0
2023-03-17 03:45:00+00:00,993655.1771827302,58.17137036372169,30.0,1,0
2023-03-17 04:45:00+00:00,990604.1342535361,58.17137036372169,30.0,0,0
2023-03-17 05:45:00+00:00,988090.1485694306,0.0,988090.1485694306,0,1
2023-03-17 06:45:00+00:00,988090.1485694306,0.0,988090.1485694306,0,0
2023-03-17 07:45:00+00:00,988120.1485694306,57.92464584909663,30.0,1,0
2023-03-17 08:45:00+00:00,991345.1777377474,57.92639881530147,1.5,0,0
2023-03-17 09:45:00+00:00,991915.8051385786,57.92648641319611,0.07499999999999996,0,0
2023-03-20 03:45:00+00:00,979515.6718476419,0.0,979515.6718476419,0,1
2023-03-20 04:45:00+00:00,979515.6718476419,0.0,979515.6718476419,0,0
2023-03-20 05:45:00+00:00,979515.6718476419,0.0,979515.6718476419,0,0
2023-03-20 06:45:00+00:00,979515.6718476419,0.0,979515.6718476419,0,0
2023-03-20 07:45:00+00:00,979515.6718476419,0.0,979515.6718476419,0,0
2023-03-20 08:45:00+00:00,979545.6718476419,57.66164292144622,30.0,1,0
2023-03-20 09:45:00+00:00,980478.3172845063,57.66340726935082,1.5,0,0
2023-03-21 03:45:00+00:00,984088.2116786414,57.663495163147644,0.07499999999999996,0,0
2023-03-21 04:45:00+00:00,984050.7116319826,57.66349955800497,0.0037500000000000033,0,0
2023-03-21 05:45:00+00:00,982064.1364977958,57.66349955800497,0.0037500000000000033,0,0
2023-03-21 06:45:00+00:00,985968.0231797862,57.663499777320524,0.00018750000000000017,0,0
2023-03-21 07:45:00+00:00,985376.9723164437,57.66349978829288,9.374999999999997e-06,0,0
2023-03-21 08:45:00+00:00,986287.9880391537,57.663499788840994,4.6874999999999954e-07,0,0
2023-03-21 09:45:00+00:00,986446.5626635964,57.66349978886839,2.3437499999999987e-08,0,0
2023-03-22 03:45:00+00:00,988398.5622306691,57.66349978886976,1.1718749999999987e-09,0,0
2023-03-22 04:45:00+00:00,987767.0793335672,57.66349978886976,1.1718749999999987e-09,0,0
2023-03-22 05:45:00+00:00,988265.8911315456,57.66349978886983,5.859374999999985e-11,0,0
2023-03-22 06:45:00+00:00,988043.9091821631,57.66349978886983,5.859374999999985e-11,0,0
2023-03-22 07:45:00+00:00,988470.6416054054,57.66349978886983,5.859374999999985e-11,0,0
2023-03-22 08:45:00+00:00,989502.7281524076,57.66349978886983,2.929687499999994e-12,0,0
2023-03-22 09:45:00+00:00,988510.9610056482,57.66349978886983,2.929687499999994e-12,0,0
